"TXNAME"	"GENEID"
"ENSRNOT00000110744"	"ENSRNOG00000004345"
"ENSRNOT00000005846"	"ENSRNOG00000004345"
"ENSRNOT00000108952"	"ENSRNOG00000004345"
"ENSRNOT00000009146"	"ENSRNOG00000006971"
"ENSRNOT00000006321"	"ENSRNOG00000004751"
"ENSRNOT00000113294"	"ENSRNOG00000068248"
"ENSRNOT00000114877"	"ENSRNOG00000068442"
"ENSRNOT00000007339"	"ENSRNOG00000005409"
"ENSRNOT00000007369"	"ENSRNOG00000005568"
"ENSRNOT00000042226"	"ENSRNOG00000029172"
"ENSRNOT00000008238"	"ENSRNOG00000005916"
"ENSRNOT00000008880"	"ENSRNOG00000006296"
"ENSRNOT00000043587"	"ENSRNOG00000033058"
"ENSRNOT00000104802"	"ENSRNOG00000070132"
"ENSRNOT00000107749"	"ENSRNOG00000007267"
"ENSRNOT00000102762"	"ENSRNOG00000007267"
"ENSRNOT00000010163"	"ENSRNOG00000007267"
"ENSRNOT00000114452"	"ENSRNOG00000007267"
"ENSRNOT00000100753"	"ENSRNOG00000022622"
"ENSRNOT00000029328"	"ENSRNOG00000022622"
"ENSRNOT00000103137"	"ENSRNOG00000022622"
"ENSRNOT00000006729"	"ENSRNOG00000004873"
"ENSRNOT00000106502"	"ENSRNOG00000004873"
"ENSRNOT00000049725"	"ENSRNOG00000008292"
"ENSRNOT00000012361"	"ENSRNOG00000009296"
"ENSRNOT00000088430"	"ENSRNOG00000056012"
"ENSRNOT00000113442"	"ENSRNOG00000056012"
"ENSRNOT00000109800"	"ENSRNOG00000069640"
"ENSRNOT00000099066"	"ENSRNOG00000021919"
"ENSRNOT00000110727"	"ENSRNOG00000021919"
"ENSRNOT00000031979"	"ENSRNOG00000021919"
"ENSRNOT00000084980"	"ENSRNOG00000051551"
"ENSRNOT00000007070"	"ENSRNOG00000005323"
"ENSRNOT00000092100"	"ENSRNOG00000005323"
"ENSRNOT00000078463"	"ENSRNOG00000005323"
"ENSRNOT00000090480"	"ENSRNOG00000052719"
"ENSRNOT00000008374"	"ENSRNOG00000005602"
"ENSRNOT00000100467"	"ENSRNOG00000005602"
"ENSRNOT00000102267"	"ENSRNOG00000005602"
"ENSRNOT00000100905"	"ENSRNOG00000005602"
"ENSRNOT00000096920"	"ENSRNOG00000005602"
"ENSRNOT00000108661"	"ENSRNOG00000005602"
"ENSRNOT00000119804"	"ENSRNOG00000006410"
"ENSRNOT00000008416"	"ENSRNOG00000006410"
"ENSRNOT00000078498"	"ENSRNOG00000058593"
"ENSRNOT00000119538"	"ENSRNOG00000058593"
"ENSRNOT00000110356"	"ENSRNOG00000058593"
"ENSRNOT00000117277"	"ENSRNOG00000058593"
"ENSRNOT00000008504"	"ENSRNOG00000006472"
"ENSRNOT00000107344"	"ENSRNOG00000038480"
"ENSRNOT00000058642"	"ENSRNOG00000038480"
"ENSRNOT00000094023"	"ENSRNOG00000038480"
"ENSRNOT00000109825"	"ENSRNOG00000038480"
"ENSRNOT00000105013"	"ENSRNOG00000006570"
"ENSRNOT00000008573"	"ENSRNOG00000006570"
"ENSRNOT00000095415"	"ENSRNOG00000006570"
"ENSRNOT00000009621"	"ENSRNOG00000007660"
"ENSRNOT00000094814"	"ENSRNOG00000007660"
"ENSRNOT00000120259"	"ENSRNOG00000007660"
"ENSRNOT00000109454"	"ENSRNOG00000007660"
"ENSRNOT00000084948"	"ENSRNOG00000057665"
"ENSRNOT00000104862"	"ENSRNOG00000007660"
"ENSRNOT00000010588"	"ENSRNOG00000007660"
"ENSRNOT00000099844"	"ENSRNOG00000007660"
"ENSRNOT00000011220"	"ENSRNOG00000008451"
"ENSRNOT00000096219"	"ENSRNOG00000008451"
"ENSRNOT00000090435"	"ENSRNOG00000058875"
"ENSRNOT00000091438"	"ENSRNOG00000056681"
"ENSRNOT00000099019"	"ENSRNOG00000064046"
"ENSRNOT00000100642"	"ENSRNOG00000064046"
"ENSRNOT00000101119"	"ENSRNOG00000064630"
"ENSRNOT00000101616"	"ENSRNOG00000064630"
"ENSRNOT00000102456"	"ENSRNOG00000064630"
"ENSRNOT00000104959"	"ENSRNOG00000064630"
"ENSRNOT00000106781"	"ENSRNOG00000064046"
"ENSRNOT00000107245"	"ENSRNOG00000064630"
"ENSRNOT00000108357"	"ENSRNOG00000064046"
"ENSRNOT00000109396"	"ENSRNOG00000064046"
"ENSRNOT00000110703"	"ENSRNOG00000064046"
"ENSRNOT00000114358"	"ENSRNOG00000064630"
"ENSRNOT00000117509"	"ENSRNOG00000064046"
"ENSRNOT00000118026"	"ENSRNOG00000064630"
"ENSRNOT00000046901"	"ENSRNOG00000033423"
"ENSRNOT00000030470"	"ENSRNOG00000064046"
"ENSRNOT00000029888"	"ENSRNOG00000028351"
"ENSRNOT00000098828"	"ENSRNOG00000028351"
"ENSRNOT00000116129"	"ENSRNOG00000028351"
"ENSRNOT00000092157"	"ENSRNOG00000008788"
"ENSRNOT00000013375"	"ENSRNOG00000009432"
"ENSRNOT00000014257"	"ENSRNOG00000010650"
"ENSRNOT00000112155"	"ENSRNOG00000010650"
"ENSRNOT00000117392"	"ENSRNOG00000010650"
"ENSRNOT00000113868"	"ENSRNOG00000070862"
"ENSRNOT00000083433"	"ENSRNOG00000053811"
"ENSRNOT00000097140"	"ENSRNOG00000053811"
"ENSRNOT00000089162"	"ENSRNOG00000056553"
"ENSRNOT00000116880"	"ENSRNOG00000059245"
"ENSRNOT00000087132"	"ENSRNOG00000059245"
"ENSRNOT00000105193"	"ENSRNOG00000059245"
"ENSRNOT00000087847"	"ENSRNOG00000054817"
"ENSRNOT00000006043"	"ENSRNOG00000004582"
"ENSRNOT00000109628"	"ENSRNOG00000063683"
"ENSRNOT00000096287"	"ENSRNOG00000069569"
"ENSRNOT00000058373"	"ENSRNOG00000038335"
"ENSRNOT00000096554"	"ENSRNOG00000065552"
"ENSRNOT00000094099"	"ENSRNOG00000027707"
"ENSRNOT00000033378"	"ENSRNOG00000027707"
"ENSRNOT00000006460"	"ENSRNOG00000004589"
"ENSRNOT00000096583"	"ENSRNOG00000005052"
"ENSRNOT00000089313"	"ENSRNOG00000005052"
"ENSRNOT00000006798"	"ENSRNOG00000005052"
"ENSRNOT00000058301"	"ENSRNOG00000038297"
"ENSRNOT00000076700"	"ENSRNOG00000069217"
"ENSRNOT00000070995"	"ENSRNOG00000045941"
"ENSRNOT00000076485"	"ENSRNOG00000045941"
"ENSRNOT00000007583"	"ENSRNOG00000005513"
"ENSRNOT00000107441"	"ENSRNOG00000005513"
"ENSRNOT00000007947"	"ENSRNOG00000005998"
"ENSRNOT00000101574"	"ENSRNOG00000005998"
"ENSRNOT00000114143"	"ENSRNOG00000005998"
"ENSRNOT00000091007"	"ENSRNOG00000057749"
"ENSRNOT00000009513"	"ENSRNOG00000007254"
"ENSRNOT00000087090"	"ENSRNOG00000007254"
"ENSRNOT00000111743"	"ENSRNOG00000068455"
"ENSRNOT00000100255"	"ENSRNOG00000068455"
"ENSRNOT00000102236"	"ENSRNOG00000068455"
"ENSRNOT00000113208"	"ENSRNOG00000068455"
"ENSRNOT00000010022"	"ENSRNOG00000007459"
"ENSRNOT00000097047"	"ENSRNOG00000007459"
"ENSRNOT00000108585"	"ENSRNOG00000007459"
"ENSRNOT00000058195"	"ENSRNOG00000007646"
"ENSRNOT00000088917"	"ENSRNOG00000007646"
"ENSRNOT00000100420"	"ENSRNOG00000008082"
"ENSRNOT00000107970"	"ENSRNOG00000008082"
"ENSRNOT00000109319"	"ENSRNOG00000008082"
"ENSRNOT00000112595"	"ENSRNOG00000008082"
"ENSRNOT00000113156"	"ENSRNOG00000008082"
"ENSRNOT00000058181"	"ENSRNOG00000008082"
"ENSRNOT00000114544"	"ENSRNOG00000008082"
"ENSRNOT00000095987"	"ENSRNOG00000008082"
"ENSRNOT00000103061"	"ENSRNOG00000008082"
"ENSRNOT00000086136"	"ENSRNOG00000008082"
"ENSRNOT00000011378"	"ENSRNOG00000008399"
"ENSRNOT00000113578"	"ENSRNOG00000002874"
"ENSRNOT00000003834"	"ENSRNOG00000002874"
"ENSRNOT00000012495"	"ENSRNOG00000009110"
"ENSRNOT00000012757"	"ENSRNOG00000009448"
"ENSRNOT00000109145"	"ENSRNOG00000009448"
"ENSRNOT00000104135"	"ENSRNOG00000009448"
"ENSRNOT00000013431"	"ENSRNOG00000010126"
"ENSRNOT00000104100"	"ENSRNOG00000010134"
"ENSRNOT00000115016"	"ENSRNOG00000010134"
"ENSRNOT00000013515"	"ENSRNOG00000010134"
"ENSRNOT00000080859"	"ENSRNOG00000055221"
"ENSRNOT00000013753"	"ENSRNOG00000046864"
"ENSRNOT00000039048"	"ENSRNOG00000027960"
"ENSRNOT00000013760"	"ENSRNOG00000032508"
"ENSRNOT00000058101"	"ENSRNOG00000029637"
"ENSRNOT00000116434"	"ENSRNOG00000042333"
"ENSRNOT00000076882"	"ENSRNOG00000042333"
"ENSRNOT00000110092"	"ENSRNOG00000042333"
"ENSRNOT00000076055"	"ENSRNOG00000042333"
"ENSRNOT00000036430"	"ENSRNOG00000042333"
"ENSRNOT00000059073"	"ENSRNOG00000038166"
"ENSRNOT00000118264"	"ENSRNOG00000038166"
"ENSRNOT00000058095"	"ENSRNOG00000038166"
"ENSRNOT00000097798"	"ENSRNOG00000010985"
"ENSRNOT00000109998"	"ENSRNOG00000010985"
"ENSRNOT00000094791"	"ENSRNOG00000010985"
"ENSRNOT00000014738"	"ENSRNOG00000010985"
"ENSRNOT00000014913"	"ENSRNOG00000011164"
"ENSRNOT00000107126"	"ENSRNOG00000011164"
"ENSRNOT00000089242"	"ENSRNOG00000011376"
"ENSRNOT00000063900"	"ENSRNOG00000011376"
"ENSRNOT00000098589"	"ENSRNOG00000011376"
"ENSRNOT00000097822"	"ENSRNOG00000067995"
"ENSRNOT00000064426"	"ENSRNOG00000043441"
"ENSRNOT00000104563"	"ENSRNOG00000043441"
"ENSRNOT00000015889"	"ENSRNOG00000011918"
"ENSRNOT00000073962"	"ENSRNOG00000048378"
"ENSRNOT00000086455"	"ENSRNOG00000059869"
"ENSRNOT00000016089"	"ENSRNOG00000012085"
"ENSRNOT00000006297"	"ENSRNOG00000004723"
"ENSRNOT00000006492"	"ENSRNOG00000027317"
"ENSRNOT00000080038"	"ENSRNOG00000027317"
"ENSRNOT00000089683"	"ENSRNOG00000027317"
"ENSRNOT00000038594"	"ENSRNOG00000027305"
"ENSRNOT00000099458"	"ENSRNOG00000062834"
"ENSRNOT00000113601"	"ENSRNOG00000070000"
"ENSRNOT00000007298"	"ENSRNOG00000005061"
"ENSRNOT00000116362"	"ENSRNOG00000005061"
"ENSRNOT00000095379"	"ENSRNOG00000005061"
"ENSRNOT00000008730"	"ENSRNOG00000006467"
"ENSRNOT00000107973"	"ENSRNOG00000006467"
"ENSRNOT00000009156"	"ENSRNOG00000027115"
"ENSRNOT00000010712"	"ENSRNOG00000008015"
"ENSRNOT00000115379"	"ENSRNOG00000063964"
"ENSRNOT00000011563"	"ENSRNOG00000008588"
"ENSRNOT00000085031"	"ENSRNOG00000008754"
"ENSRNOT00000011599"	"ENSRNOG00000008754"
"ENSRNOT00000115883"	"ENSRNOG00000009318"
"ENSRNOT00000111706"	"ENSRNOG00000009318"
"ENSRNOT00000012895"	"ENSRNOG00000009318"
"ENSRNOT00000096708"	"ENSRNOG00000009318"
"ENSRNOT00000120049"	"ENSRNOG00000009318"
"ENSRNOT00000106283"	"ENSRNOG00000009318"
"ENSRNOT00000108478"	"ENSRNOG00000009318"
"ENSRNOT00000013560"	"ENSRNOG00000010194"
"ENSRNOT00000104110"	"ENSRNOG00000010194"
"ENSRNOT00000112265"	"ENSRNOG00000010194"
"ENSRNOT00000109209"	"ENSRNOG00000010194"
"ENSRNOT00000114075"	"ENSRNOG00000010227"
"ENSRNOT00000013602"	"ENSRNOG00000010227"
"ENSRNOT00000108425"	"ENSRNOG00000010227"
"ENSRNOT00000119252"	"ENSRNOG00000010227"
"ENSRNOT00000013867"	"ENSRNOG00000010259"
"ENSRNOT00000102296"	"ENSRNOG00000010259"
"ENSRNOT00000014017"	"ENSRNOG00000010457"
"ENSRNOT00000098897"	"ENSRNOG00000052456"
"ENSRNOT00000118016"	"ENSRNOG00000052456"
"ENSRNOT00000084348"	"ENSRNOG00000052456"
"ENSRNOT00000116697"	"ENSRNOG00000011111"
"ENSRNOT00000014980"	"ENSRNOG00000011111"
"ENSRNOT00000114853"	"ENSRNOG00000011111"
"ENSRNOT00000118824"	"ENSRNOG00000011111"
"ENSRNOT00000100827"	"ENSRNOG00000011111"
"ENSRNOT00000106610"	"ENSRNOG00000011334"
"ENSRNOT00000089644"	"ENSRNOG00000011334"
"ENSRNOT00000015571"	"ENSRNOG00000011334"
"ENSRNOT00000072215"	"ENSRNOG00000047708"
"ENSRNOT00000082027"	"ENSRNOG00000047708"
"ENSRNOT00000118835"	"ENSRNOG00000050413"
"ENSRNOT00000074634"	"ENSRNOG00000050413"
"ENSRNOT00000075425"	"ENSRNOG00000048981"
"ENSRNOT00000016479"	"ENSRNOG00000012314"
"ENSRNOT00000110874"	"ENSRNOG00000012314"
"ENSRNOT00000091455"	"ENSRNOG00000056761"
"ENSRNOT00000105981"	"ENSRNOG00000065431"
"ENSRNOT00000016884"	"ENSRNOG00000012652"
"ENSRNOT00000104832"	"ENSRNOG00000012685"
"ENSRNOT00000016962"	"ENSRNOG00000012685"
"ENSRNOT00000088380"	"ENSRNOG00000053684"
"ENSRNOT00000031205"	"ENSRNOG00000047574"
"ENSRNOT00000097486"	"ENSRNOG00000047574"
"ENSRNOT00000119992"	"ENSRNOG00000047574"
"ENSRNOT00000092573"	"ENSRNOG00000047574"
"ENSRNOT00000113245"	"ENSRNOG00000047574"
"ENSRNOT00000064872"	"ENSRNOG00000047574"
"ENSRNOT00000103009"	"ENSRNOG00000047574"
"ENSRNOT00000090686"	"ENSRNOG00000059161"
"ENSRNOT00000106553"	"ENSRNOG00000003972"
"ENSRNOT00000005671"	"ENSRNOG00000003972"
"ENSRNOT00000084550"	"ENSRNOG00000053447"
"ENSRNOT00000090194"	"ENSRNOG00000058149"
"ENSRNOT00000078905"	"ENSRNOG00000056614"
"ENSRNOT00000084820"	"ENSRNOG00000056818"
"ENSRNOT00000119381"	"ENSRNOG00000070197"
"ENSRNOT00000094936"	"ENSRNOG00000070372"
"ENSRNOT00000108754"	"ENSRNOG00000070589"
"ENSRNOT00000113363"	"ENSRNOG00000003732"
"ENSRNOT00000120043"	"ENSRNOG00000003732"
"ENSRNOT00000004955"	"ENSRNOG00000003732"
"ENSRNOT00000108960"	"ENSRNOG00000003732"
"ENSRNOT00000097200"	"ENSRNOG00000065590"
"ENSRNOT00000112227"	"ENSRNOG00000065590"
"ENSRNOT00000083708"	"ENSRNOG00000057491"
"ENSRNOT00000104996"	"ENSRNOG00000003955"
"ENSRNOT00000105094"	"ENSRNOG00000003955"
"ENSRNOT00000108318"	"ENSRNOG00000003955"
"ENSRNOT00000098377"	"ENSRNOG00000003955"
"ENSRNOT00000005297"	"ENSRNOG00000003955"
"ENSRNOT00000096420"	"ENSRNOG00000003955"
"ENSRNOT00000097471"	"ENSRNOG00000003955"
"ENSRNOT00000118680"	"ENSRNOG00000003955"
"ENSRNOT00000098548"	"ENSRNOG00000068002"
"ENSRNOT00000100630"	"ENSRNOG00000004083"
"ENSRNOT00000117615"	"ENSRNOG00000004083"
"ENSRNOT00000040440"	"ENSRNOG00000004083"
"ENSRNOT00000039509"	"ENSRNOG00000004083"
"ENSRNOT00000078050"	"ENSRNOG00000004083"
"ENSRNOT00000094918"	"ENSRNOG00000004542"
"ENSRNOT00000107635"	"ENSRNOG00000004542"
"ENSRNOT00000068595"	"ENSRNOG00000004542"
"ENSRNOT00000082856"	"ENSRNOG00000004542"
"ENSRNOT00000118948"	"ENSRNOG00000004542"
"ENSRNOT00000094428"	"ENSRNOG00000004542"
"ENSRNOT00000114433"	"ENSRNOG00000004542"
"ENSRNOT00000102593"	"ENSRNOG00000004542"
"ENSRNOT00000114010"	"ENSRNOG00000004542"
"ENSRNOT00000097062"	"ENSRNOG00000004542"
"ENSRNOT00000078938"	"ENSRNOG00000060278"
"ENSRNOT00000111469"	"ENSRNOG00000003831"
"ENSRNOT00000005167"	"ENSRNOG00000003831"
"ENSRNOT00000115515"	"ENSRNOG00000003831"
"ENSRNOT00000075794"	"ENSRNOG00000047363"
"ENSRNOT00000101370"	"ENSRNOG00000047363"
"ENSRNOT00000005329"	"ENSRNOG00000003951"
"ENSRNOT00000113995"	"ENSRNOG00000003951"
"ENSRNOT00000089426"	"ENSRNOG00000059370"
"ENSRNOT00000064679"	"ENSRNOG00000004060"
"ENSRNOT00000114574"	"ENSRNOG00000004060"
"ENSRNOT00000117774"	"ENSRNOG00000063888"
"ENSRNOT00000116133"	"ENSRNOG00000064989"
"ENSRNOT00000005903"	"ENSRNOG00000004442"
"ENSRNOT00000117375"	"ENSRNOG00000004442"
"ENSRNOT00000105372"	"ENSRNOG00000068437"
"ENSRNOT00000103054"	"ENSRNOG00000065326"
"ENSRNOT00000096605"	"ENSRNOG00000064692"
"ENSRNOT00000109526"	"ENSRNOG00000064938"
"ENSRNOT00000007522"	"ENSRNOG00000005718"
"ENSRNOT00000091300"	"ENSRNOG00000005733"
"ENSRNOT00000008612"	"ENSRNOG00000005733"
"ENSRNOT00000088089"	"ENSRNOG00000006729"
"ENSRNOT00000089840"	"ENSRNOG00000006729"
"ENSRNOT00000008886"	"ENSRNOG00000006729"
"ENSRNOT00000106338"	"ENSRNOG00000007062"
"ENSRNOT00000065246"	"ENSRNOG00000007062"
"ENSRNOT00000077477"	"ENSRNOG00000007062"
"ENSRNOT00000098291"	"ENSRNOG00000007062"
"ENSRNOT00000010385"	"ENSRNOG00000007699"
"ENSRNOT00000090857"	"ENSRNOG00000052549"
"ENSRNOT00000100782"	"ENSRNOG00000052549"
"ENSRNOT00000114564"	"ENSRNOG00000052549"
"ENSRNOT00000010672"	"ENSRNOG00000008101"
"ENSRNOT00000089601"	"ENSRNOG00000008108"
"ENSRNOT00000095309"	"ENSRNOG00000008108"
"ENSRNOT00000010739"	"ENSRNOG00000008108"
"ENSRNOT00000052296"	"ENSRNOG00000031106"
"ENSRNOT00000107056"	"ENSRNOG00000008728"
"ENSRNOT00000108652"	"ENSRNOG00000008728"
"ENSRNOT00000011775"	"ENSRNOG00000008728"
"ENSRNOT00000110428"	"ENSRNOG00000008728"
"ENSRNOT00000110508"	"ENSRNOG00000008728"
"ENSRNOT00000071976"	"ENSRNOG00000048412"
"ENSRNOT00000075399"	"ENSRNOG00000048412"
"ENSRNOT00000113696"	"ENSRNOG00000009117"
"ENSRNOT00000012124"	"ENSRNOG00000009117"
"ENSRNOT00000095734"	"ENSRNOG00000009263"
"ENSRNOT00000063970"	"ENSRNOG00000009263"
"ENSRNOT00000012296"	"ENSRNOG00000009263"
"ENSRNOT00000112781"	"ENSRNOG00000054052"
"ENSRNOT00000087429"	"ENSRNOG00000054052"
"ENSRNOT00000104568"	"ENSRNOG00000054052"
"ENSRNOT00000113429"	"ENSRNOG00000009788"
"ENSRNOT00000013045"	"ENSRNOG00000009788"
"ENSRNOT00000013138"	"ENSRNOG00000009855"
"ENSRNOT00000086287"	"ENSRNOG00000055661"
"ENSRNOT00000057271"	"ENSRNOG00000048191"
"ENSRNOT00000033897"	"ENSRNOG00000067917"
"ENSRNOT00000087017"	"ENSRNOG00000010478"
"ENSRNOT00000078064"	"ENSRNOG00000010478"
"ENSRNOT00000013961"	"ENSRNOG00000010478"
"ENSRNOT00000082680"	"ENSRNOG00000010478"
"ENSRNOT00000014073"	"ENSRNOG00000029949"
"ENSRNOT00000077517"	"ENSRNOG00000029949"
"ENSRNOT00000096865"	"ENSRNOG00000071076"
"ENSRNOT00000116526"	"ENSRNOG00000071076"
"ENSRNOT00000050204"	"ENSRNOG00000031889"
"ENSRNOT00000114120"	"ENSRNOG00000065478"
"ENSRNOT00000120314"	"ENSRNOG00000065478"
"ENSRNOT00000005781"	"ENSRNOG00000004206"
"ENSRNOT00000095448"	"ENSRNOG00000068484"
"ENSRNOT00000096184"	"ENSRNOG00000068008"
"ENSRNOT00000071735"	"ENSRNOG00000047300"
"ENSRNOT00000074621"	"ENSRNOG00000047300"
"ENSRNOT00000005953"	"ENSRNOG00000004488"
"ENSRNOT00000096229"	"ENSRNOG00000042427"
"ENSRNOT00000006307"	"ENSRNOG00000042427"
"ENSRNOT00000098162"	"ENSRNOG00000042427"
"ENSRNOT00000082522"	"ENSRNOG00000055714"
"ENSRNOT00000083626"	"ENSRNOG00000055714"
"ENSRNOT00000083732"	"ENSRNOG00000004827"
"ENSRNOT00000105005"	"ENSRNOG00000004827"
"ENSRNOT00000117238"	"ENSRNOG00000004827"
"ENSRNOT00000117130"	"ENSRNOG00000004827"
"ENSRNOT00000099038"	"ENSRNOG00000004827"
"ENSRNOT00000064957"	"ENSRNOG00000004827"
"ENSRNOT00000091338"	"ENSRNOG00000004827"
"ENSRNOT00000102145"	"ENSRNOG00000004827"
"ENSRNOT00000036035"	"ENSRNOG00000005274"
"ENSRNOT00000100741"	"ENSRNOG00000005274"
"ENSRNOT00000098742"	"ENSRNOG00000005274"
"ENSRNOT00000102103"	"ENSRNOG00000005274"
"ENSRNOT00000104154"	"ENSRNOG00000005274"
"ENSRNOT00000085622"	"ENSRNOG00000053121"
"ENSRNOT00000057171"	"ENSRNOG00000006985"
"ENSRNOT00000083208"	"ENSRNOG00000006985"
"ENSRNOT00000104095"	"ENSRNOG00000006985"
"ENSRNOT00000034883"	"ENSRNOG00000028390"
"ENSRNOT00000081088"	"ENSRNOG00000007147"
"ENSRNOT00000009896"	"ENSRNOG00000007147"
"ENSRNOT00000071863"	"ENSRNOG00000043143"
"ENSRNOT00000107380"	"ENSRNOG00000043143"
"ENSRNOT00000108825"	"ENSRNOG00000043143"
"ENSRNOT00000118546"	"ENSRNOG00000043143"
"ENSRNOT00000114172"	"ENSRNOG00000043143"
"ENSRNOT00000071733"	"ENSRNOG00000043143"
"ENSRNOT00000019583"	"ENSRNOG00000014476"
"ENSRNOT00000080230"	"ENSRNOG00000014476"
"ENSRNOT00000108816"	"ENSRNOG00000014476"
"ENSRNOT00000103365"	"ENSRNOG00000014476"
"ENSRNOT00000113728"	"ENSRNOG00000014476"
"ENSRNOT00000053735"	"ENSRNOG00000035612"
"ENSRNOT00000112992"	"ENSRNOG00000070438"
"ENSRNOT00000005743"	"ENSRNOG00000004339"
"ENSRNOT00000097604"	"ENSRNOG00000004339"
"ENSRNOT00000053741"	"ENSRNOG00000035618"
"ENSRNOT00000004070"	"ENSRNOG00000003020"
"ENSRNOT00000106027"	"ENSRNOG00000003020"
"ENSRNOT00000006281"	"ENSRNOG00000004733"
"ENSRNOT00000100674"	"ENSRNOG00000004733"
"ENSRNOT00000107076"	"ENSRNOG00000019584"
"ENSRNOT00000085933"	"ENSRNOG00000019584"
"ENSRNOT00000006339"	"ENSRNOG00000019584"
"ENSRNOT00000062137"	"ENSRNOG00000040384"
"ENSRNOT00000062107"	"ENSRNOG00000040354"
"ENSRNOT00000054366"	"ENSRNOG00000036243"
"ENSRNOT00000053650"	"ENSRNOG00000035527"
"ENSRNOT00000054607"	"ENSRNOG00000036499"
"ENSRNOT00000062108"	"ENSRNOG00000040355"
"ENSRNOT00000054606"	"ENSRNOG00000036498"
"ENSRNOT00000054605"	"ENSRNOG00000036497"
"ENSRNOT00000054604"	"ENSRNOG00000036496"
"ENSRNOT00000054601"	"ENSRNOG00000036493"
"ENSRNOT00000063221"	"ENSRNOG00000041468"
"ENSRNOT00000053738"	"ENSRNOG00000035615"
"ENSRNOT00000079463"	"ENSRNOG00000061433"
"ENSRNOT00000088604"	"ENSRNOG00000060721"
"ENSRNOT00000080307"	"ENSRNOG00000059106"
"ENSRNOT00000078847"	"ENSRNOG00000060706"
"ENSRNOT00000105865"	"ENSRNOG00000070138"
"ENSRNOT00000078011"	"ENSRNOG00000051976"
"ENSRNOT00000117835"	"ENSRNOG00000065764"
"ENSRNOT00000110779"	"ENSRNOG00000063962"
"ENSRNOT00000105734"	"ENSRNOG00000068531"
"ENSRNOT00000118395"	"ENSRNOG00000066742"
"ENSRNOT00000108316"	"ENSRNOG00000064253"
"ENSRNOT00000114667"	"ENSRNOG00000063928"
"ENSRNOT00000113556"	"ENSRNOG00000068817"
"ENSRNOT00000113334"	"ENSRNOG00000067258"
"ENSRNOT00000080943"	"ENSRNOG00000070806"
"ENSRNOT00000114289"	"ENSRNOG00000067688"
"ENSRNOT00000106793"	"ENSRNOG00000065315"
"ENSRNOT00000101956"	"ENSRNOG00000068630"
"ENSRNOT00000097813"	"ENSRNOG00000062574"
"ENSRNOT00000106318"	"ENSRNOG00000071213"
"ENSRNOT00000105390"	"ENSRNOG00000069273"
"ENSRNOT00000116045"	"ENSRNOG00000068812"
"ENSRNOT00000117704"	"ENSRNOG00000070538"
"ENSRNOT00000110991"	"ENSRNOG00000067748"
"ENSRNOT00000100104"	"ENSRNOG00000067351"
"ENSRNOT00000096890"	"ENSRNOG00000070339"
"ENSRNOT00000105638"	"ENSRNOG00000062402"
"ENSRNOT00000097237"	"ENSRNOG00000065657"
"ENSRNOT00000078435"	"ENSRNOG00000057567"
"ENSRNOT00000102691"	"ENSRNOG00000068604"
"ENSRNOT00000100637"	"ENSRNOG00000063789"
"ENSRNOT00000097359"	"ENSRNOG00000064450"
"ENSRNOT00000116520"	"ENSRNOG00000068979"
"ENSRNOT00000116754"	"ENSRNOG00000070272"
"ENSRNOT00000106133"	"ENSRNOG00000067784"
"ENSRNOT00000097663"	"ENSRNOG00000070713"
"ENSRNOT00000109458"	"ENSRNOG00000070908"
"ENSRNOT00000105583"	"ENSRNOG00000062732"
"ENSRNOT00000101128"	"ENSRNOG00000062991"
"ENSRNOT00000116142"	"ENSRNOG00000067815"
"ENSRNOT00000098541"	"ENSRNOG00000068141"
"ENSRNOT00000098267"	"ENSRNOG00000065834"
"ENSRNOT00000096512"	"ENSRNOG00000064356"
"ENSRNOT00000100807"	"ENSRNOG00000066382"
"ENSRNOT00000106033"	"ENSRNOG00000063661"
"ENSRNOT00000108059"	"ENSRNOG00000066984"
"ENSRNOT00000103529"	"ENSRNOG00000067116"
"ENSRNOT00000097057"	"ENSRNOG00000068172"
"ENSRNOT00000101338"	"ENSRNOG00000067818"
"ENSRNOT00000114925"	"ENSRNOG00000063542"
"ENSRNOT00000117254"	"ENSRNOG00000068818"
"ENSRNOT00000099076"	"ENSRNOG00000066457"
"ENSRNOT00000096258"	"ENSRNOG00000068799"
"ENSRNOT00000112804"	"ENSRNOG00000070175"
"ENSRNOT00000111850"	"ENSRNOG00000064927"
"ENSRNOT00000101985"	"ENSRNOG00000065039"
"ENSRNOT00000099771"	"ENSRNOG00000062788"
"ENSRNOT00000102065"	"ENSRNOG00000067294"
"ENSRNOT00000114423"	"ENSRNOG00000062614"
"ENSRNOT00000099102"	"ENSRNOG00000066107"
"ENSRNOT00000103706"	"ENSRNOG00000067746"
"ENSRNOT00000105086"	"ENSRNOG00000066357"
"ENSRNOT00000114903"	"ENSRNOG00000066459"
"ENSRNOT00000100421"	"ENSRNOG00000063998"
"ENSRNOT00000101735"	"ENSRNOG00000068546"
"ENSRNOT00000111656"	"ENSRNOG00000067874"
"ENSRNOT00000108884"	"ENSRNOG00000065719"
"ENSRNOT00000084639"	"ENSRNOG00000053854"
"ENSRNOT00000080249"	"ENSRNOG00000066476"
"ENSRNOT00000104438"	"ENSRNOG00000069158"
"ENSRNOT00000118306"	"ENSRNOG00000064221"
"ENSRNOT00000118247"	"ENSRNOG00000065996"
"ENSRNOT00000097491"	"ENSRNOG00000065483"
